1,20.916666666666668,
2,22.433333333333334,
3,22.862068965517242,
4,22.833333333333332,
5,22.966666666666665,
6,23.1,
7,23.0,
8,23.0,
9,26.433333333333334,
10,22.366666666666667,
11,27.0,
11,25.533333333333335,
12,24.38888888888889,
13,25.11111111111111,
14,25.444444444444443,
14,25.444444444444443,
15,23.333333333333332,
1,21.25,
2,22.72222222222222,
3,22.305555555555557,
4,22.083333333333332,
5,23.13888888888889,
6,22.333333333333332,
7,22.916666666666668,
8,22.555555555555557,
9,21.944444444444443,
10,22.333333333333332,
11,22.88888888888889,
12,22.25,
13,22.944444444444443,
14,23.75,
15,22.88888888888889,
16,22.055555555555557,
17,21.61111111111111,
18,22.055555555555557,
19,22.083333333333332,
20,21.97222222222222,
21,22.22222222222222,
22,22.22222222222222,
23,21.833333333333332,
24,23.083333333333332,
25,22.805555555555557,
26,21.86111111111111,
27,22.77777777777778,
28,22.694444444444443,
29,22.36111111111111,
30,22.0,
31,23.22222222222222,
32,22.583333333333332,
33,22.88888888888889,
34,22.583333333333332,
35,23.694444444444443,
36,23.305555555555557,
37,22.22222222222222,
38,22.72222222222222,
39,22.86111111111111,
40,23.444444444444443,
41,23.25,
42,22.02777777777778,
43,22.52777777777778,
44,22.333333333333332,
45,22.583333333333332,
46,22.36111111111111,
47,21.97222222222222,
48,23.583333333333332,
49,23.416666666666668,
50,23.055555555555557,
51,24.75,
52,23.38888888888889,
53,24.805555555555557,
54,23.61111111111111,
55,24.75,
56,23.666666666666668,
57,25.75,
58,24.444444444444443,
59,24.72222222222222,
60,23.97222222222222,
61,26.02777777777778,
62,24.72222222222222,
63,23.0,
64,23.805555555555557,
65,24.805555555555557,
66,25.444444444444443,
67,25.13888888888889,
68,25.22222222222222,
69,23.88888888888889,
70,22.72222222222222,
71,23.63888888888889,
72,23.25,
73,23.833333333333332,
74,23.61111111111111,
75,24.416666666666668,
76,24.47222222222222,
77,24.083333333333332,
78,23.055555555555557,
79,23.666666666666668,
80,23.194444444444443,
81,23.916666666666668,
82,24.055555555555557,
83,23.75,
84,24.61111111111111,
85,23.555555555555557,
86,25.833333333333332,
87,25.194444444444443,
88,23.97222222222222,
89,24.5,
90,25.36111111111111,
91,26.13888888888889,
92,25.61111111111111,
93,25.25,
94,25.36111111111111,
